D,d,theta,z,case_id,case_label,quantity,delta2,nu_target,epsilon,mu_target,Omega_ren,dOmega_vs_iso,y_value,y_label,success,accepted,residual_inf,source,vev,psi_abs,psi_sq,A_max,hee_o12_W030,S_parallel_W030,S_perp_W030,reliability_class,source_rule,recommended_use,notes
4,2,0.5,1.0,case_I,Case I: temporal hidden U(1),renormalized_grand_potential_restricted_D4,0.05,0.0,0.16,2.378683109061258,-1.355029910765297,0.0007804624064315,0.0007804624064315,Delta Omega_ren vs isotropic branch,True,True,0.0032350990147903,6.998328487865465e-07,0.0196278547054656,0.0196278547054656,0.0003852526803388,1.4510591680444443e-06,5.357182999432553e-07,3427.7581098526425,3427.758110388361,restricted_D4_analytic_island_candidate_not_full_D345_grid,isotropic_hidden_sector_same_as_visible_in_this_restricted_scan,appendix_or_scope_check_not_main_grid,"Existing restricted D=4 analytic-island scan. It is not a D=3,4,5 full renormalized grand-potential atlas."
4,2,0.5,1.0,case_I,Case I: temporal hidden U(1),renormalized_grand_potential_restricted_D4,0.05,0.0,0.2,2.378683109061258,-1.354638486868549,0.0011718863031795,0.0011718863031795,Delta Omega_ren vs isotropic branch,True,True,0.0035711142164893,8.747546689182777e-07,0.0245338025477188,0.0245338025477188,0.0006019074674504,2.267334660015959e-06,8.370229807042051e-07,3427.758113171436,3427.758114008459,restricted_D4_analytic_island_candidate_not_full_D345_grid,isotropic_hidden_sector_same_as_visible_in_this_restricted_scan,appendix_or_scope_check_not_main_grid,"Existing restricted D=4 analytic-island scan. It is not a D=3,4,5 full renormalized grand-potential atlas."
4,2,0.5,1.0,case_I,Case I: temporal hidden U(1),renormalized_grand_potential_restricted_D4,0.05,0.0,0.03,2.4479651413640133,-1.3781906308672156,0.0001097450884033,0.0001097450884033,Delta Omega_ren vs isotropic branch,True,True,0.0029701610307927,1.4436138233187996e-07,0.0038193227661842,0.0038193227661842,1.4587226392293288e-05,5.019057393727638e-08,1.858006726251915e-08,3427.762493192335,3427.762493210915,restricted_D4_analytic_island_candidate_not_full_D345_grid,isotropic_hidden_sector_same_as_visible_in_this_restricted_scan,appendix_or_scope_check_not_main_grid,"Existing restricted D=4 analytic-island scan. It is not a D=3,4,5 full renormalized grand-potential atlas."
4,2,0.5,1.0,case_I,Case I: temporal hidden U(1),renormalized_grand_potential_restricted_D4,0.05,0.0,0.06,2.4479651413640133,-1.3781181939316596,0.0001821820239593,0.0001821820239593,Delta Omega_ren vs isotropic branch,True,True,0.0036624658771298,2.8872052659630824e-07,0.0076385866017825,0.0076385866017825,5.834800527293197e-05,2.0076323079405394e-07,7.432936399709433e-08,3427.762493823392,3427.762493897721,restricted_D4_analytic_island_candidate_not_full_D345_grid,isotropic_hidden_sector_same_as_visible_in_this_restricted_scan,appendix_or_scope_check_not_main_grid,"Existing restricted D=4 analytic-island scan. It is not a D=3,4,5 full renormalized grand-potential atlas."
4,2,0.5,1.0,case_I,Case I: temporal hidden U(1),renormalized_grand_potential_restricted_D4,0.05,0.0,0.09,2.4479651413640133,-1.3779974845256215,0.0003028914299973,0.0003028914299973,Delta Omega_ren vs isotropic branch,True,True,0.0030135615135368,4.330537870311449e-07,0.0114571661977538,0.0114571661977538,0.0001312666572829,4.517378270992634e-07,1.6722424334147945e-07,3427.762494867745,3427.762495034969,restricted_D4_analytic_island_candidate_not_full_D345_grid,isotropic_hidden_sector_same_as_visible_in_this_restricted_scan,appendix_or_scope_check_not_main_grid,"Existing restricted D=4 analytic-island scan. It is not a D=3,4,5 full renormalized grand-potential atlas."
4,2,0.5,1.0,case_I,Case I: temporal hidden U(1),renormalized_grand_potential_restricted_D4,0.05,0.0,0.12,2.4479651413640133,-1.3778284668367438,0.0004719091188751,0.0004719091188751,Delta Omega_ren vs isotropic branch,True,True,0.0030398320754723,5.773946044630967e-07,0.0152759465715423,0.0152759465715423,0.0002333545436566,8.030981986410677e-07,2.972983565996401e-07,3427.76249634014,3427.7624966374383,restricted_D4_analytic_island_candidate_not_full_D345_grid,isotropic_hidden_sector_same_as_visible_in_this_restricted_scan,appendix_or_scope_check_not_main_grid,"Existing restricted D=4 analytic-island scan. It is not a D=3,4,5 full renormalized grand-potential atlas."
4,2,0.5,1.0,case_I,Case I: temporal hidden U(1),renormalized_grand_potential_restricted_D4,0.05,0.0,0.16,2.4479651413640133,-1.3775279746243316,0.0007724013312873,0.0007724013312873,Delta Omega_ren vs isotropic branch,True,True,0.0032713539341264,7.698347116247089e-07,0.0203672767784885,0.0203672767784885,0.0004148259633715,1.4277577179102349e-06,5.285210136207752e-07,3427.762498957655,3427.762499486176,restricted_D4_analytic_island_candidate_not_full_D345_grid,isotropic_hidden_sector_same_as_visible_in_this_restricted_scan,appendix_or_scope_check_not_main_grid,"Existing restricted D=4 analytic-island scan. It is not a D=3,4,5 full renormalized grand-potential atlas."
4,2,0.5,1.0,case_I,Case I: temporal hidden U(1),renormalized_grand_potential_restricted_D4,0.05,0.0,0.2,2.4479651413640133,-1.3771415967802565,0.0011587791753626,0.0011587791753626,Delta Omega_ren vs isotropic branch,True,True,0.0036103193602753,9.62253588766436e-07,0.0254580479745251,0.0254580479745251,0.0006481122066732,2.230926858745108e-06,8.257716217485722e-07,3427.7625023228807,3427.7625031486523,restricted_D4_analytic_island_candidate_not_full_D345_grid,isotropic_hidden_sector_same_as_visible_in_this_restricted_scan,appendix_or_scope_check_not_main_grid,"Existing restricted D=4 analytic-island scan. It is not a D=3,4,5 full renormalized grand-potential atlas."
4,2,0.5,1.0,case_I,Case I: temporal hidden U(1),renormalized_grand_potential_restricted_D4,0.05,0.0,0.03,2.5403411844343533,-1.4091808481694343,0.0001105359136226,0.0001105359136226,Delta Omega_ren vs isotropic branch,True,True,0.002997393908781,1.6401492905486646e-07,0.0040247374201644,0.0040247374201644,1.6198511301271887e-05,4.8990338230607214e-08,1.8203536455985162e-08,3427.7685411744524,3427.768541192656,restricted_D4_analytic_island_candidate_not_full_D345_grid,isotropic_hidden_sector_same_as_visible_in_this_restricted_scan,appendix_or_scope_check_not_main_grid,"Existing restricted D=4 analytic-island scan. It is not a D=3,4,5 full renormalized grand-potential atlas."
4,2,0.5,1.0,case_I,Case I: temporal hidden U(1),renormalized_grand_potential_restricted_D4,0.05,0.0,0.06,2.5403411844343533,-1.4091097974817264,0.0001815866013306,0.0001815866013306,Delta Omega_ren vs isotropic branch,True,True,0.0036419975249408,3.280273352469277e-07,0.0080494132290973,0.0080494132290973,6.479305333276702e-05,1.959623063538453e-07,7.282233127625659e-08,3427.768541818999,3427.7685418918213,restricted_D4_analytic_island_candidate_not_full_D345_grid,isotropic_hidden_sector_same_as_visible_in_this_restricted_scan,appendix_or_scope_check_not_main_grid,"Existing restricted D=4 analytic-island scan. It is not a D=3,4,5 full renormalized grand-potential atlas."
4,2,0.5,1.0,case_I,Case I: temporal hidden U(1),renormalized_grand_potential_restricted_D4,0.05,0.0,0.09,2.5403411844343533,-1.4089913976659978,0.0002999864170591,0.0002999864170591,Delta Omega_ren vs isotropic branch,True,True,0.0030408659918561,4.920105790190193e-07,0.0120733740177208,0.0120733740177208,0.0001457663601717,4.409362021920005e-07,1.6385229173465635e-07,3427.768542885958,3427.7685430498104,restricted_D4_analytic_island_candidate_not_full_D345_grid,isotropic_hidden_sector_same_as_visible_in_this_restricted_scan,appendix_or_scope_check_not_main_grid,"Existing restricted D=4 analytic-island scan. It is not a D=3,4,5 full renormalized grand-potential atlas."
4,2,0.5,1.0,case_I,Case I: temporal hidden U(1),renormalized_grand_potential_restricted_D4,0.05,0.0,0.12,2.5403411844343533,-1.408825614133872,0.000465769949185,0.000465769949185,Delta Omega_ren vs isotropic branch,True,True,0.0030667991792999,6.560023313587949e-07,0.0160975444885453,0.0160975444885453,0.0002591309385606,7.838954814973691e-07,2.913079697464127e-07,3427.7685443898235,3427.7685446811315,restricted_D4_analytic_island_candidate_not_full_D345_grid,isotropic_hidden_sector_same_as_visible_in_this_restricted_scan,appendix_or_scope_check_not_main_grid,"Existing restricted D=4 analytic-island scan. It is not a D=3,4,5 full renormalized grand-potential atlas."
4,2,0.5,1.0,case_I,Case I: temporal hidden U(1),renormalized_grand_potential_restricted_D4,0.05,0.0,0.16,2.5403411844343533,-1.408530871497527,0.0007605125855296,0.0007605125855296,Delta Omega_ren vs isotropic branch,True,True,0.0033217824176751,8.746418634723852e-07,0.0214627110144091,0.0214627110144091,0.000460647964088,1.3936200963935037e-06,5.178576429898385e-07,3427.76854706328,3427.7685475811377,restricted_D4_analytic_island_candidate_not_full_D345_grid,isotropic_hidden_sector_same_as_visible_in_this_restricted_scan,appendix_or_scope_check_not_main_grid,"Existing restricted D=4 analytic-island scan. It is not a D=3,4,5 full renormalized grand-potential atlas."
4,2,0.5,1.0,case_I,Case I: temporal hidden U(1),renormalized_grand_potential_restricted_D4,0.05,0.0,0.2,2.5403411844343533,-1.4081518859196729,0.0011394981633841,0.0011394981633841,Delta Omega_ren vs isotropic branch,True,True,0.0036646470208963,1.093257464398025e-06,0.026827293109832,0.026827293109832,0.0007197036556008,2.177587914602227e-06,8.091151357803028e-07,3427.768550500417,3427.768551309532,restricted_D4_analytic_island_candidate_not_full_D345_grid,isotropic_hidden_sector_same_as_visible_in_this_restricted_scan,appendix_or_scope_check_not_main_grid,"Existing restricted D=4 analytic-island scan. It is not a D=3,4,5 full renormalized grand-potential atlas."
4,2,0.5,1.0,case_I,Case I: temporal hidden U(1),renormalized_grand_potential_restricted_D4,0.05,2.309401076758504,0.03,2.309401076758503,-1.6916521030690954,9.263562807815262e-05,9.263562807815262e-05,Delta Omega_ren vs isotropic branch,True,True,0.0027971307960058,1.16789733095986e-07,0.0034824722186541,0.0034824722186541,1.2127612753697857e-05,5.1961259601783555e-08,1.8445916794007644e-08,3427.823116980353,3427.823116998799,restricted_D4_analytic_island_candidate_not_full_D345_grid,isotropic_hidden_sector_same_as_visible_in_this_restricted_scan,appendix_or_scope_check_not_main_grid,"Existing restricted D=4 analytic-island scan. It is not a D=3,4,5 full renormalized grand-potential atlas."
4,2,0.5,1.0,case_I,Case I: temporal hidden U(1),renormalized_grand_potential_restricted_D4,0.05,2.309401076758504,0.06,2.309401076758503,-1.6915795762678172,0.0001651624293563,0.0001651624293563,Delta Omega_ren vs isotropic branch,True,True,0.0028197520140934,2.3356539735160038e-07,0.0069645251865015,0.0069645251865015,4.8504611073414446e-05,2.078535129239809e-07,7.377002475550398e-08,3427.823117609495,3427.823117683265,restricted_D4_analytic_island_candidate_not_full_D345_grid,isotropic_hidden_sector_same_as_visible_in_this_restricted_scan,appendix_or_scope_check_not_main_grid,"Existing restricted D=4 analytic-island scan. It is not a D=3,4,5 full renormalized grand-potential atlas."
4,2,0.5,1.0,case_I,Case I: temporal hidden U(1),renormalized_grand_potential_restricted_D4,0.05,2.309401076758504,0.09,2.309401076758503,-1.691458683239868,0.0002860554573054,0.0002860554573054,Delta Omega_ren vs isotropic branch,True,True,0.0028386559485313,3.503433165649912e-07,0.0104466459124281,0.0104466459124281,0.0001091324108196,4.676739701821036e-07,1.6598096408415588e-07,3427.823118668371,3427.823118834352,restricted_D4_analytic_island_candidate_not_full_D345_grid,isotropic_hidden_sector_same_as_visible_in_this_restricted_scan,appendix_or_scope_check_not_main_grid,"Existing restricted D=4 analytic-island scan. It is not a D=3,4,5 full renormalized grand-potential atlas."
4,2,0.5,1.0,case_I,Case I: temporal hidden U(1),renormalized_grand_potential_restricted_D4,0.05,2.309401076758504,0.12,2.309401076758503,-1.691289427436662,0.0004553112605116,0.0004553112605116,Delta Omega_ren vs isotropic branch,True,True,0.0028641874888993,4.671154997870153e-07,0.013928596378494,0.013928596378494,0.0001940057970749,8.314292673693302e-07,2.9506918508559465e-07,3427.823120150769,3427.8231204458384,restricted_D4_analytic_island_candidate_not_full_D345_grid,isotropic_hidden_sector_same_as_visible_in_this_restricted_scan,appendix_or_scope_check_not_main_grid,"Existing restricted D=4 analytic-island scan. It is not a D=3,4,5 full renormalized grand-potential atlas."
4,2,0.5,1.0,case_I,Case I: temporal hidden U(1),renormalized_grand_potential_restricted_D4,0.05,2.309401076758504,0.16,2.309401076758503,-1.6909887138222066,0.0007560248749669,0.0007560248749669,Delta Omega_ren vs isotropic branch,True,True,0.0029188453132569,6.227581333985432e-07,0.0185696000026557,0.0185696000026557,0.0003448300442586,1.478146605596952e-06,5.245788088359404e-07,3427.823122620318,3427.8231231448967,restricted_D4_analytic_island_candidate_not_full_D345_grid,isotropic_hidden_sector_same_as_visible_in_this_restricted_scan,appendix_or_scope_check_not_main_grid,"Existing restricted D=4 analytic-island scan. It is not a D=3,4,5 full renormalized grand-potential atlas."
4,2,0.5,1.0,case_I,Case I: temporal hidden U(1),renormalized_grand_potential_restricted_D4,0.05,2.309401076758504,0.2,2.309401076758503,-1.690601817056896,0.0011429216402776,0.0011429216402776,Delta Omega_ren vs isotropic branch,True,True,0.0032111249154467,7.784136703644544e-07,0.0232109908956479,0.0232109908956479,0.0005387500983578,2.309660434999e-06,8.196129783755168e-07,3427.823126008392,3427.8231268280047,restricted_D4_analytic_island_candidate_not_full_D345_grid,isotropic_hidden_sector_same_as_visible_in_this_restricted_scan,appendix_or_scope_check_not_main_grid,"Existing restricted D=4 analytic-island scan. It is not a D=3,4,5 full renormalized grand-potential atlas."
4,2,0.5,1.0,case_I,Case I: temporal hidden U(1),renormalized_grand_potential_restricted_D4,0.05,2.309401076758504,0.03,2.378683109061258,-1.7134958698056777,9.322565702207795e-05,9.322565702207795e-05,Delta Omega_ren vs isotropic branch,True,True,0.0028150753100553,1.285462270598291e-07,0.0036091747508875,0.0036091747508875,1.302614238244437e-05,5.11875348393945e-08,1.821308615035377e-08,3427.8273795396058,3427.827379557819,restricted_D4_analytic_island_candidate_not_full_D345_grid,isotropic_hidden_sector_same_as_visible_in_this_restricted_scan,appendix_or_scope_check_not_main_grid,"Existing restricted D=4 analytic-island scan. It is not a D=3,4,5 full renormalized grand-potential atlas."
4,2,0.5,1.0,case_I,Case I: temporal hidden U(1),renormalized_grand_potential_restricted_D4,0.05,2.309401076758504,0.06,2.378683109061258,-1.713424222936879,0.0001648725258205,0.0001648725258205,Delta Omega_ren vs isotropic branch,True,True,0.0028377987472953,2.570770494053295e-07,0.0072179172510791,0.0072179172510791,5.209832944342551e-05,2.047587467459941e-07,7.285325409611687e-08,3427.827380176448,3427.827380249301,restricted_D4_analytic_island_candidate_not_full_D345_grid,isotropic_hidden_sector_same_as_visible_in_this_restricted_scan,appendix_or_scope_check_not_main_grid,"Existing restricted D=4 analytic-island scan. It is not a D=3,4,5 full renormalized grand-potential atlas."
4,2,0.5,1.0,case_I,Case I: temporal hidden U(1),renormalized_grand_potential_restricted_D4,0.05,2.309401076758504,0.09,2.378683109061258,-1.7133047968792865,0.000284298583413,0.000284298583413,Delta Omega_ren vs isotropic branch,True,True,0.0028566673052505,3.8561034447621685e-07,0.0108267297109505,0.0108267297109505,0.0001172180762339,4.607107891518678e-07,1.6392914403695613e-07,3427.8273812479947,3427.827381411924,restricted_D4_analytic_island_candidate_not_full_D345_grid,isotropic_hidden_sector_same_as_visible_in_this_restricted_scan,appendix_or_scope_check_not_main_grid,"Existing restricted D=4 analytic-island scan. It is not a D=3,4,5 full renormalized grand-potential atlas."
4,2,0.5,1.0,case_I,Case I: temporal hidden U(1),renormalized_grand_potential_restricted_D4,0.05,2.309401076758504,0.12,2.378683109061258,-1.7131375948134906,0.0004515006492089,0.0004515006492089,Delta Omega_ren vs isotropic branch,True,True,0.002882016053974,5.141373633035275e-07,0.0144353667526815,0.0144353667526815,0.0002083798132844,8.190503855747468e-07,2.914321157732047e-07,3427.827382748139,3427.827383039571,restricted_D4_analytic_island_candidate_not_full_D345_grid,isotropic_hidden_sector_same_as_visible_in_this_restricted_scan,appendix_or_scope_check_not_main_grid,"Existing restricted D=4 analytic-island scan. It is not a D=3,4,5 full renormalized grand-potential atlas."
4,2,0.5,1.0,case_I,Case I: temporal hidden U(1),renormalized_grand_potential_restricted_D4,0.05,2.309401076758504,0.16,2.378683109061258,-1.712840330632588,0.0007487648301116,0.0007487648301116,Delta Omega_ren vs isotropic branch,True,True,0.0029968045495397,6.854933406394697e-07,0.0192465088121238,0.0192465088121238,0.0003704281014551,1.4561179654732496e-06,5.180695552553516e-07,3427.8273854149925,3427.827385933062,restricted_D4_analytic_island_candidate_not_full_D345_grid,isotropic_hidden_sector_same_as_visible_in_this_restricted_scan,appendix_or_scope_check_not_main_grid,"Existing restricted D=4 analytic-island scan. It is not a D=3,4,5 full renormalized grand-potential atlas."
4,2,0.5,1.0,case_I,Case I: temporal hidden U(1),renormalized_grand_potential_restricted_D4,0.05,2.309401076758504,0.2,2.378683109061258,-1.712458323153459,0.0011307723092406,0.0011307723092406,Delta Omega_ren vs isotropic branch,True,True,0.0032452379016491,8.567728941711965e-07,0.0240555075623028,0.0240555075623028,0.00057866744408,2.275277974233252e-06,8.094816621451173e-07,3427.8273886798343,3427.827389489316,restricted_D4_analytic_island_candidate_not_full_D345_grid,isotropic_hidden_sector_same_as_visible_in_this_restricted_scan,appendix_or_scope_check_not_main_grid,"Existing restricted D=4 analytic-island scan. It is not a D=3,4,5 full renormalized grand-potential atlas."
4,2,0.5,1.0,case_I,Case I: temporal hidden U(1),renormalized_grand_potential_restricted_D4,0.05,2.309401076758504,0.03,2.4479651413640133,-1.7359852802955016,9.381727247870232e-05,9.381727247870232e-05,Delta Omega_ren vs isotropic branch,True,True,0.0028338147436987,1.415055484148891e-07,0.0037475908964325,0.0037475908964325,1.4044437527024423e-05,5.035016367368738e-08,1.7968432075576857e-08,3427.831768054189,3427.831768072158,restricted_D4_analytic_island_candidate_not_full_D345_grid,isotropic_hidden_sector_same_as_visible_in_this_restricted_scan,appendix_or_scope_check_not_main_grid,"Existing restricted D=4 analytic-island scan. It is not a D=3,4,5 full renormalized grand-potential atlas."
4,2,0.5,1.0,case_I,Case I: temporal hidden U(1),renormalized_grand_potential_restricted_D4,0.05,2.309401076758504,0.06,2.4479651413640133,-1.73591458491603,0.0001645126519502,0.0001645126519502,Delta Omega_ren vs isotropic branch,True,True,0.0028566444326087,2.8299423534622814e-07,0.0074947355127851,0.0074947355127851,5.617106040660312e-05,2.014094037428663e-07,7.18609953764826e-08,3427.831768699747,3427.831768771608,restricted_D4_analytic_island_candidate_not_full_D345_grid,isotropic_hidden_sector_same_as_visible_in_this_restricted_scan,appendix_or_scope_check_not_main_grid,"Existing restricted D=4 analytic-island scan. It is not a D=3,4,5 full renormalized grand-potential atlas."
4,2,0.5,1.0,case_I,Case I: temporal hidden U(1),renormalized_grand_potential_restricted_D4,0.05,2.309401076758504,0.09,2.4479651413640133,-1.7357967450986165,0.000282352469364,0.000282352469364,Delta Omega_ren vs isotropic branch,True,True,0.0028754681994322,4.244856311348417e-07,0.0112419524211707,0.0112419524211707,0.0001263814942398,4.531748150852405e-07,1.616926965652965e-07,3427.8317697856733,3427.831769947366,restricted_D4_analytic_island_candidate_not_full_D345_grid,isotropic_hidden_sector_same_as_visible_in_this_restricted_scan,appendix_or_scope_check_not_main_grid,"Existing restricted D=4 analytic-island scan. It is not a D=3,4,5 full renormalized grand-potential atlas."
4,2,0.5,1.0,case_I,Case I: temporal hidden U(1),renormalized_grand_potential_restricted_D4,0.05,2.309401076758504,0.12,2.4479651413640133,-1.735631763772617,0.0004473337953632,0.0004473337953632,Delta Omega_ren vs isotropic branch,True,True,0.0029006076817762,5.659701599260061e-07,0.0149889882923603,0.0149889882923603,0.0002246697700285,8.056532170451983e-07,2.874517122108955e-07,3427.831771305937,3427.831771593389,restricted_D4_analytic_island_candidate_not_full_D345_grid,isotropic_hidden_sector_same_as_visible_in_this_restricted_scan,appendix_or_scope_check_not_main_grid,"Existing restricted D=4 analytic-island scan. It is not a D=3,4,5 full renormalized grand-potential atlas."
4,2,0.5,1.0,case_I,Case I: temporal hidden U(1),renormalized_grand_potential_restricted_D4,0.05,2.309401076758504,0.16,2.4479651413640133,-1.7353384475381048,0.0007406500298754,0.0007406500298754,Delta Omega_ren vs isotropic branch,True,True,0.0029833334173761,7.54601557755838e-07,0.0199846501455772,0.0199846501455772,0.0003993862414411,1.4323011521472033e-06,5.11006419401383e-07,3427.8317740085445,3427.831774519551,restricted_D4_analytic_island_candidate_not_full_D345_grid,isotropic_hidden_sector_same_as_visible_in_this_restricted_scan,appendix_or_scope_check_not_main_grid,"Existing restricted D=4 analytic-island scan. It is not a D=3,4,5 full renormalized grand-potential atlas."
4,2,0.5,1.0,case_I,Case I: temporal hidden U(1),renormalized_grand_potential_restricted_D4,0.05,2.309401076758504,0.2,2.4479651413640133,-1.734961509098517,0.0011175884694629,0.0011175884694629,Delta Omega_ren vs isotropic branch,True,True,0.0032805727560759,9.43149379801383e-07,0.0249781011205639,0.0249781011205639,0.0006239055355891,2.2380672206553446e-06,7.984490366652608e-07,3427.831777321376,3427.831778119825,restricted_D4_analytic_island_candidate_not_full_D345_grid,isotropic_hidden_sector_same_as_visible_in_this_restricted_scan,appendix_or_scope_check_not_main_grid,"Existing restricted D=4 analytic-island scan. It is not a D=3,4,5 full renormalized grand-potential atlas."
4,2,0.5,1.0,case_I,Case I: temporal hidden U(1),renormalized_grand_potential_restricted_D4,0.05,2.309401076758504,0.03,2.5403411844343533,-1.7669755004376944,9.460565598851112e-05,9.460565598851112e-05,Delta Omega_ren vs isotropic branch,True,True,0.0028600854647064,1.6093675089101357e-07,0.003952941680491,0.003952941680491,1.5625747929363608e-05,4.9121820832390894e-08,1.7597358237253502e-08,3427.837815332781,3427.837815350378,restricted_D4_analytic_island_candidate_not_full_D345_grid,isotropic_hidden_sector_same_as_visible_in_this_restricted_scan,appendix_or_scope_check_not_main_grid,"Existing restricted D=4 analytic-island scan. It is not a D=3,4,5 full renormalized grand-potential atlas."
4,2,0.5,1.0,case_I,Case I: temporal hidden U(1),renormalized_grand_potential_restricted_D4,0.05,2.309401076758504,0.06,2.5403411844343533,-1.7669061992683237,0.0001639068253591,0.0001639068253591,Delta Omega_ren vs isotropic branch,True,True,0.00288306345524,3.218544862703955e-07,0.0079054165904743,0.0079054165904743,6.249561146894781e-05,1.9649623636303459e-07,7.039125193841755e-08,3427.837815991867,3427.8378160622583,restricted_D4_analytic_island_candidate_not_full_D345_grid,isotropic_hidden_sector_same_as_visible_in_this_restricted_scan,appendix_or_scope_check_not_main_grid,"Existing restricted D=4 analytic-island scan. It is not a D=3,4,5 full renormalized grand-potential atlas."
4,2,0.5,1.0,case_I,Case I: temporal hidden U(1),renormalized_grand_potential_restricted_D4,0.05,2.309401076758504,0.09,2.5403411844343533,-1.7667906837321783,0.0002794223615045,0.0002794223615045,Delta Omega_ren vs isotropic branch,True,True,0.0029018103558751,4.827752756941605e-07,0.0118579670968141,0.0118579670968141,0.0001406113836691,4.421202611973531e-07,1.5837849787203598e-07,3427.837817100128,3427.837817258506,restricted_D4_analytic_island_candidate_not_full_D345_grid,isotropic_hidden_sector_same_as_visible_in_this_restricted_scan,appendix_or_scope_check_not_main_grid,"Existing restricted D=4 analytic-island scan. It is not a D=3,4,5 full renormalized grand-potential atlas."
4,2,0.5,1.0,case_I,Case I: temporal hidden U(1),renormalized_grand_potential_restricted_D4,0.05,2.309401076758504,0.12,2.5403411844343533,-1.7666289563756692,0.0004411497180136,0.0004411497180136,Delta Omega_ren vs isotropic branch,True,True,0.0029266233975542,6.436883198592674e-07,0.0158103282366042,0.0158103282366042,0.0002499664789491,7.86000857788315e-07,2.815581865434069e-07,3427.8378186516643,3427.8378189332225,restricted_D4_analytic_island_candidate_not_full_D345_grid,isotropic_hidden_sector_same_as_visible_in_this_restricted_scan,appendix_or_scope_check_not_main_grid,"Existing restricted D=4 analytic-island scan. It is not a D=3,4,5 full renormalized grand-potential atlas."
4,2,0.5,1.0,case_I,Case I: temporal hidden U(1),renormalized_grand_potential_restricted_D4,0.05,2.309401076758504,0.16,2.5403411844343533,-1.7663414249631,0.0007286811305828,0.0007286811305828,Delta Omega_ren vs isotropic branch,True,True,0.0030203936441997,8.582225324644177e-07,0.0210797393581853,0.0210797393581853,0.000444355411409,1.3973641966084575e-06,5.005404091207311e-07,3427.837821409852,3427.8378219103924,restricted_D4_analytic_island_candidate_not_full_D345_grid,isotropic_hidden_sector_same_as_visible_in_this_restricted_scan,appendix_or_scope_check_not_main_grid,"Existing restricted D=4 analytic-island scan. It is not a D=3,4,5 full renormalized grand-potential atlas."
4,2,0.5,1.0,case_I,Case I: temporal hidden U(1),renormalized_grand_potential_restricted_D4,0.05,2.309401076758504,0.2,2.5403411844343533,-1.765971914550888,0.001098191542795,0.001098191542795,Delta Omega_ren vs isotropic branch,True,True,0.0033295096394004,1.0726626025524353e-06,0.0263468408096131,0.0263468408096131,0.000694156020647,2.183482644410582e-06,7.820958671800327e-07,3427.837824796907,3427.837825579003,restricted_D4_analytic_island_candidate_not_full_D345_grid,isotropic_hidden_sector_same_as_visible_in_this_restricted_scan,appendix_or_scope_check_not_main_grid,"Existing restricted D=4 analytic-island scan. It is not a D=3,4,5 full renormalized grand-potential atlas."
4,2,0.5,1.0,case_I,Case I: temporal hidden U(1),renormalized_grand_potential_restricted_D4,0.05,3.4641016151377557,0.03,2.309401076758503,-2.138895373695553,7.276746646756038e-05,7.276746646756038e-05,Delta Omega_ren vs isotropic branch,True,True,0.0026222214241911,1.1358685558592015e-07,0.0033918474855827,0.0033918474855827,1.1504629365453836e-05,5.220645202575135e-08,1.76646608451847e-08,3427.90970052513,3427.909700542795,restricted_D4_analytic_island_candidate_not_full_D345_grid,isotropic_hidden_sector_same_as_visible_in_this_restricted_scan,appendix_or_scope_check_not_main_grid,"Existing restricted D=4 analytic-island scan. It is not a D=3,4,5 full renormalized grand-potential atlas."
4,2,0.5,1.0,case_I,Case I: temporal hidden U(1),renormalized_grand_potential_restricted_D4,0.05,3.4641016151377557,0.06,2.309401076758503,-2.138824883462278,0.0001432576997424,0.0001432576997424,Delta Omega_ren vs isotropic branch,True,True,0.0026436414186856,2.271592677131093e-07,0.0067832639225186,0.0067832639225186,4.6012669442543215e-05,2.088345852483805e-07,7.062362783472055e-08,3427.9097011828653,3427.909701253489,restricted_D4_analytic_island_candidate_not_full_D345_grid,isotropic_hidden_sector_same_as_visible_in_this_restricted_scan,appendix_or_scope_check_not_main_grid,"Existing restricted D=4 analytic-island scan. It is not a D=3,4,5 full renormalized grand-potential atlas."
4,2,0.5,1.0,case_I,Case I: temporal hidden U(1),renormalized_grand_potential_restricted_D4,0.05,3.4641016151377557,0.09,2.309401076758503,-2.138707388345475,0.0002607528165454,0.0002607528165454,Delta Omega_ren vs isotropic branch,True,True,0.0026614505400063,3.407339824324228e-07,0.0101747496225633,0.0101747496225633,0.0001035255298818,4.698815831281665e-07,1.5891828297753818e-07,3427.9097022865167,3427.909702445435,restricted_D4_analytic_island_candidate_not_full_D345_grid,isotropic_hidden_sector_same_as_visible_in_this_restricted_scan,appendix_or_scope_check_not_main_grid,"Existing restricted D=4 analytic-island scan. It is not a D=3,4,5 full renormalized grand-potential atlas."
4,2,0.5,1.0,case_I,Case I: temporal hidden U(1),renormalized_grand_potential_restricted_D4,0.05,3.4641016151377557,0.12,2.309401076758503,-2.138543026559573,0.0004251146024469,0.0004251146024469,Delta Omega_ren vs isotropic branch,True,True,0.002685451861002,4.542702872564091e-07,0.0135650890641727,0.0135650890641727,0.0001840116413189,8.353682509078335e-07,2.825263436534442e-07,3427.9097037026254,3427.909703985152,restricted_D4_analytic_island_candidate_not_full_D345_grid,isotropic_hidden_sector_same_as_visible_in_this_restricted_scan,appendix_or_scope_check_not_main_grid,"Existing restricted D=4 analytic-island scan. It is not a D=3,4,5 full renormalized grand-potential atlas."
